Tweets,Classification path,Level 1 label,Level 1 probability
2017-11-27 16:02:10 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:02:07 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:02:02 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:57 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:56 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:55 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:54 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:50 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:45 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:01:31 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:01:23 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:19 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:17 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:11 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:01:07 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:57 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:54 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:52 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:50 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:42 #Rockets ...CP3's 51 assists are the most for any player in their first 5 games with the HoustonRockets!â€_ https://t.co/VNPod3MDwq,/Positive/,Positive,0.614
2017-11-27 16:00:37 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.684
2017-11-27 16:00:33 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.684
2017-11-27 16:00:26 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:22 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:00:03 #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.734
2017-11-27 15:58:54 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 15:53:32 Here are 3 keys for the #Rockets to defeat the Brooklyn Nets! https://t.co/rEpVVEZADu,/Positive/,Positive,0.636
2017-11-27 15:46:40 HOUSTON as Home Favorites  6 Win -3 Lost  (PF) 113.78 -  ( PA) 105.44 #Rockets,/Positive/,Positive,0.489
"2017-11-27 15:45:22 RT @CriticJonni: Catch-Up Blogs: Now this was a surprise, #Rockets by @SamanthaJLive is fire in every way and the music video totally relatâ€_",/Positive/,Positive,0.419
2017-11-27 15:42:05 RT @MarkBermanFox26: Former @UHCougarFB guard Damyean Dotson playing for the @nyknicks against the #Rockets https://t.co/5gRh8vdUm7,/Positive/,Positive,0.471
2017-11-27 15:38:21 RT @espn975: #Rockets roll through another unbeaten week with two easy victories (and more to come),/Positive/,Positive,0.658
https://t.co/yrFs3coCIk,/Neutral/,Neutral,0.525
2017-11-27 15:36:52 I'll be watching #Texans game tonight while at the #Rockets game..._Ÿ_·_Ÿè»â€çâ™‚ï¸è_Ÿ™ƒ_Ÿ_˜ https://t.co/rekfb6a7FN,/Positive/,Positive,0.653
2017-11-27 15:36:12 RT @alexdelbarrio: The #Rockets have recalled center Zhou Qi from the @RGVVipers. Vipers to play the @slcstars tonight on the road. #GLEAGUE,/Positive/,Positive,0.662
2017-11-27 15:36:10 RT @NBA: #TheBEARD scores 37 and dishes 10 assists to lead the @HoustonRockets at home. #Rockets https://t.co/2Eks4qeRFy,/Positive/,Positive,0.684
2017-11-27 15:35:55 @LanceZierlein @johngranato You really gonna bring up the purgatory #Rockets in the opening segment?,/Positive/,Positive,0.517
Dude. ,/Neutral/,Neutral,0.7
#SteveAndCuttino #CatoToo,/Negative/,Negative,0.623
2017-11-27 15:34:23 RT @alexdelbarrio: The #Rockets have recalled center Zhou Qi from the @RGVVipers. Vipers to play the @slcstars tonight on the road. #GLEAGUE,/Positive/,Positive,0.662
2017-11-27 15:33:59 The #Rockets have recalled center Zhou Qi from the @RGVVipers. Vipers to play the @slcstars tonight on the road. #GLEAGUE,/Positive/,Positive,0.645
2017-11-27 15:33:35 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.638
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 15:30:01 #Rockets roll through another unbeaten week with two easy victories (and more to come),/Positive/,Positive,0.652
https://t.co/yrFs3coCIk,/Neutral/,Neutral,0.525
2017-11-27 15:28:31 RT @NBA: The @nyknicks come out firing on @NBATV.,/Negative/,Negative,0.65
Beasley has a season-high 17 points.,/Neutral/,Neutral,0.502
#Knicks: 39 / #Rockets: 29 https://t.co/KYi9tKXhRk,/Positive/,Positive,0.465
2017-11-27 15:27:48 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 15:27:34 RT @NBA: The #Rockets turn defense into offense to grab the lead!,/Positive/,Positive,0.493
Watch the second half on @NBATV. https://t.co/uLOnuTFY6P,/Neutral/,Neutral,0.49
2017-11-27 15:26:34 The #Rockets have recalled Zhou Qi from their single-affiliation NBA G League partner Rio Grande Valley.,/Positive/,Positive,0.666
2017-11-27 15:26:34 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.501
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
2017-11-27 15:26:16 RT @NBA: James Harden fuels #Rockets with 37 points and 10 assists! https://t.co/RjwVVbheXs,/Positive/,Positive,0.519
2017-11-27 15:24:47 RT @NBA: #TheBEARD scores 37 and dishes 10 assists to lead the @HoustonRockets at home. #Rockets https://t.co/2Eks4qeRFy,/Positive/,Positive,0.675
2017-11-27 15:24:45 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 15:21:59 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 15:19:43 Chris Paul thriving with #Rockets. #TheBestFeelingIn5Words #RunAsOne,/Positive/,Positive,0.457
"2017-11-27 15:15:01 The NEW episode of @The94FeetReport #NBA podcast is up! @CorbanfordNBA and I talk about the struggling Grizz, Magicâ€_ https://t.co/lzpoiudfl7",/Neutral/,Neutral,0.501
2017-11-27 15:09:41 Today's #Starting5 features @JaredHayden_ @SamSmithHoops @BryanKalbrosky @philiprr_OMD @NBAcomâ€_ https://t.co/x53CtIX9Bx,/Negative/,Negative,0.449
2017-11-27 15:07:29 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 14:59:17 The top 3 remain head and shoulders above the pack, but the Cavs are starting to make a push _Ÿ‘€",/Negative/,Negative,0.486
#Celtics #Rocketsâ€_ https://t.co/7i0w37yjSF,/Neutral/,Neutral,0.589
2017-11-27 14:57:56 RT @CoopaSteady: Chris Paul and James Harden not only can co-exist but make each other better in the #Rockets offense a thread:,/Positive/,Positive,0.519
2017-11-27 14:54:50 This week the exciting new initiative #IngenuityAndBeyond launches at UTC Leeds! The first of its kind centred arouâ€_ https://t.co/zbNJsuesKE,/Positive/,Positive,0.407
2017-11-27 14:53:36 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.501
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
"2017-11-27 14:50:12 What a MONDAY! $5 admission till 7p, #Rockets at 7p, and #Texans at 7:30p! GET ON IN HERE! #Houston #Htown #Dancersâ€_ https://t.co/g46t3jmQ61",/Positive/,Positive,0.435
2017-11-27 14:48:49 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 14:33:01 Great Sports night in Houston #MNF with #Texans vs #Raven &amp; #Rockets take on #Nets Enjoy watching both on our 22 TVâ€_ https://t.co/xyEFRnyPTq,/Positive/,Positive,0.464
2017-11-27 14:32:03 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.677
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 14:30:19 Itâ€™s the Monday after the holiday_Ÿ_ƒ, so give your day a good start with a listen to our latest episode!_Ÿ–_ #utsa #UH22â€_ https://t.co/wDqD5Z75Os",/Negative/,Negative,0.459
2017-11-27 14:26:57 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 14:26:49 Hot #hoops! Who are your #NBA picks tonight? #Pistons @ #Celtics, #Nets @ #Rockets, #Mavericks @ #Spurs, #Lakers @â€_ https://t.co/quUFncbZoB",/Neutral/,Neutral,0.664
"2017-11-27 14:26:41 Catch-Up Blogs: Now this was a surprise, #Rockets by @SamanthaJLive is fire in every way and the music video totallâ€_ https://t.co/EjgdZACSi8",/Positive/,Positive,0.405
2017-11-27 14:26:28 Passing clinic. #Rockets https://t.co/7larMMuF6c via @YouTube,/Positive/,Positive,0.482
2017-11-27 14:24:31 RT @RocketsSocial: Retweet this video of #CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Mondayâ€_ httpsâ€_,/Positive/,Positive,0.613
2017-11-27 14:23:38 RT @ELeete_: Who's y'all early season MVP? #AllForOne #Celtics #Rockets #DubNation #FearTheDeer #NBA #MVP,/Neutral/,Neutral,0.374
2017-11-27 14:21:33 Todayâ€™s #NBA Games:,/Negative/,Negative,0.481
#PureMagic vs #Pacers,/Neutral/,Neutral,0.685
#AllForOne vs #HereTheyCome,/Neutral/,Neutral,0.681
#DetroitBasketball vs #Celtics,/Neutral/,Neutral,0.698
#RipCity vsâ€_ https://t.co/huB5zQDFf1,/Neutral/,Neutral,0.64
2017-11-27 14:17:38 #Rockets are the second best team in the league. #justsayin https://t.co/rCdPBIBllB,/Positive/,Positive,0.544
2017-11-27 14:17:10 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 14:16:41 The kings, the best backcourt: CP3 &amp; James Harden",/Negative/,Negative,0.483
#Rockets  #NBA https://t.co/uqaMEqIJu1,/Neutral/,Neutral,0.657
2017-11-27 14:13:40 Power Rankings: Here come LeBron and the Cavs #Rockets  https://t.co/xcBsENeTla https://t.co/BrdNIajTFt,/Positive/,Positive,0.501
"2017-11-27 14:13:01 NEW episode of @The94FeetReport #NBA podcast is up! We talk about some struggling teams (MEM, ORL, LAC), re-visit oâ€_ https://t.co/fZkjL2XNeu",/Neutral/,Neutral,0.628
2017-11-27 14:11:09 #ClutchCity #RedNation #Rockets NBA Power Rankings: Here come LeBron and the Cavs https://t.co/0y3ZXKJHld,/Positive/,Positive,0.446
2017-11-27 14:07:27 Houston #Rockets: 3 keys to defeating the Brooklyn Nets https://t.co/llsUnnS1Q3 via @spacecity_scoop https://t.co/C07GcFM5lh,/Positive/,Positive,0.54
2017-11-27 14:06:11 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 14:04:55 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 14:03:53 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 14:02:49 RT @HoustonRockets: The block that leads to a 3! #Rockets sharing the ball and getting it done as a team. @WeWork #WorkWeLove https://t.co/â€_,/Positive/,Positive,0.723
2017-11-27 14:01:03 RT @HoustonRockets: #Rockets games make a great stocking stuffer! We have two great holiday packages to choose from!,/Positive/,Positive,0.663
_Ÿ_Ÿ_Ÿ_Ÿ &gt; https://t.co/Hgfâ€_,/Neutral/,Neutral,0.525
"2017-11-27 14:00:45 #CollegeFootballAmerica is going to focus this week on the #FBS conference championship games this week. So, we staâ€_ https://t.co/twicYyqflt",/Negative/,Negative,0.393
2017-11-27 14:00:02 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:57:21 RT @RocketsSocial: Retweet this video of #CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Mondayâ€_ httpsâ€_,/Positive/,Positive,0.625
2017-11-27 13:53:24 RT @adamclanton: Retweet this video of @CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Monday night (1â€_,/Positive/,Positive,0.658
2017-11-27 13:48:18 RT @RocketsSocial: Retweet this video of #CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Mondayâ€_ httpsâ€_,/Positive/,Positive,0.625
2017-11-27 13:48:12 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:43:03 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:41:05 RT @adamclanton: Retweet this video of @CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Monday night (1â€_,/Positive/,Positive,0.658
2017-11-27 13:32:03 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.677
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:29:51 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:29:03 RT @HoustonRockets: The block that leads to a 3! #Rockets sharing the ball and getting it done as a team. @WeWork #WorkWeLove https://t.co/â€_,/Positive/,Positive,0.723
2017-11-27 13:28:48 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:28:39 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.656
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
"2017-11-27 13:18:35 Bags in the HOF, #Astros win the WS, #Rockets are dangerous, #Texans have a QB, and JOHN  &amp; LANCE are back. Happy dâ€_ https://t.co/A2pWKoG8He",/Positive/,Positive,0.485
2017-11-27 13:14:55 RT @RocketsSocial: Retweet this video of #CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Mondayâ€_ httpsâ€_,/Positive/,Positive,0.625
2017-11-27 13:13:03 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 13:04:22 RT @RocketsSocial: Retweet this video of #CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Mondayâ€_ httpsâ€_,/Positive/,Positive,0.625
2017-11-27 13:00:10 RT @HoustonRockets: The block that leads to a 3! #Rockets sharing the ball and getting it done as a team. @WeWork #WorkWeLove https://t.co/â€_,/Positive/,Positive,0.723
2017-11-27 12:56:30 RT @NBA: #TheBEARD scores 37 and dishes 10 assists to lead the @HoustonRockets at home. #Rockets https://t.co/2Eks4qeRFy,/Positive/,Positive,0.663
2017-11-27 12:52:26 RT @NBA: James Harden fuels #Rockets with 37 points and 10 assists! https://t.co/RjwVVbheXs,/Positive/,Positive,0.519
2017-11-27 12:45:24 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 12:36:39 RT @NBA: #TheBEARD scores 37 and dishes 10 assists to lead the @HoustonRockets at home. #Rockets https://t.co/2Eks4qeRFy,/Positive/,Positive,0.645
2017-11-27 12:31:45 ICYMI: on yesterdayâ€™s #60MinOT: My complete break down of #knicks/#Rockets from Saturday night. Donâ€™t miss it! _Ÿ‘‡_Ÿè_ORâ€_ https://t.co/TjxAgQDV71,/Positive/,Positive,0.535
2017-11-27 12:20:15 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 12:10:15 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 11:53:31 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.656
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 11:42:33 RT @HoustonRockets: #Rockets games make a great stocking stuffer! We have two great holiday packages to choose from!,/Positive/,Positive,0.644
_Ÿ_Ÿ_Ÿ_Ÿ &gt; https://t.co/Hgfâ€_,/Neutral/,Neutral,0.525
2017-11-27 11:39:07 2398: #rockets #OdricksCorner #realestate https://t.co/vGcTZMQo0r Dreaming men are haunted men,/Positive/,Positive,0.504
2017-11-27 11:33:55 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.539
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
2017-11-27 11:22:21 RT @adamclanton: Retweet this video of @CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Monday night (1â€_,/Positive/,Positive,0.658
2017-11-27 11:14:16 RT @HoustonRockets: The block that leads to a 3! #Rockets sharing the ball and getting it done as a team. @WeWork #WorkWeLove https://t.co/â€_,/Positive/,Positive,0.723
2017-11-27 11:12:50 RT @ClutchPointsApp: #Rockets legend Hakeem Olajuwon 'would love' to teach #Knicks star Kristaps Porzingis a few moves,/Positive/,Positive,0.633
https://t.co/yUK9hAQâ€_,/Neutral/,Neutral,0.525
2017-11-27 11:11:07 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 11:10:00 RT @Gamingvideos25: Rockets Away _Ÿ›©ï¸è_Ÿ_€_Ÿ_€_Ÿ_€_ŸŒ__ŸŒ__Ÿ’¥_Ÿ’¥_Ÿ’¥ #DiveBomber #Battlefield1 #Foggy #Rockets #Pullup #BF1 #Plane #TitanUp https://t.co/aDyqEtuwmi,/Positive/,Positive,0.475
2017-11-27 11:09:24 RT @NBA: James Harden fuels #Rockets with 37 points and 10 assists! https://t.co/RjwVVbheXs,/Positive/,Positive,0.519
2017-11-27 10:59:52 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 10:36:13 New Orleans #Pelicans ready to challenge #Warriors and #Rockets in West https://t.co/8EhWrDBTFb via @LastWordHoops #NBA #LWOS #LWHoops,/Neutral/,Neutral,0.369
2017-11-27 10:20:41 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 09:56:55 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 09:16:23 RT @CoopaSteady: Chris Paul and James Harden not only can co-exist but make each other better in the #Rockets offense a thread:,/Positive/,Positive,0.519
2017-11-27 09:15:26 RT @awexlerKPRC: #Rockets @CP3 on playing w/ @TheofficialEG10 : https://t.co/ETy3p18TgX,/Positive/,Positive,0.51
2017-11-27 09:09:33 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.656
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 09:04:33 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.656
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 09:03:59 RT @adamclanton: Retweet this video of @CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Monday night (1â€_,/Positive/,Positive,0.658
2017-11-27 09:03:31 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.656
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 08:50:22 RT @NBA: James Harden fuels #Rockets with 37 points and 10 assists! https://t.co/RjwVVbheXs,/Positive/,Positive,0.519
2017-11-27 08:43:33 RT @NBA: James Harden fuels #Rockets with 37 points and 10 assists! https://t.co/RjwVVbheXs,/Positive/,Positive,0.491
2017-11-27 08:42:32 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.501
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
2017-11-27 08:31:26 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.677
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 08:29:31 RT @HoustonRockets: The block that leads to a 3! #Rockets sharing the ball and getting it done as a team. @WeWork #WorkWeLove https://t.co/â€_,/Positive/,Positive,0.712
2017-11-27 08:23:34 RT @adamclanton: Retweet this video of @CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Monday night (1â€_,/Positive/,Positive,0.647
2017-11-27 08:21:30 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.656
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 08:18:02 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 08:13:52 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 08:09:11 RT @adamclanton: Retweet this video of @CP3 for a chance to win one of FIVE pairs of tix to #Rockets vs. Brooklyn game this Monday night (1â€_,/Positive/,Positive,0.658
2017-11-27 08:06:13 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
